ds,department,y
2024-01-09,Clothing,1420.48
2024-01-09,Books,1152.71
2024-01-09,Home Essentials,4628.63
2024-01-10,Stationery,1027.55
2024-01-10,Small Electronics,5805.72
2024-01-10,Kitchen & Cooking,5138.87
2024-01-10,Utensils,2172.01
2024-01-10,Food,16772.7
2024-01-10,Clothing,5679.2
2024-01-10,Books,1334.3700000000001
2024-01-10,Home Essentials,1205.97
2024-01-11,Books,0.0
2024-01-11,Clothing,3671.12
2024-01-11,Food,16867.15
2024-01-11,Home Essentials,5240.69
2024-01-11,Kitchen & Cooking,3230.4399999999996
2024-01-11,Small Electronics,13619.08
2024-01-11,Stationery,672.8
2024-01-11,Utensils,2194.31
2024-01-12,Small Electronics,4212.35
2024-01-12,Stationery,1646.54
2024-01-12,Kitchen & Cooking,1328.0
2024-01-12,Utensils,1443.16
2024-01-12,Food,16615.98
2024-01-12,Clothing,3876.7
2024-01-12,Books,2425.33
2024-01-12,Home Essentials,5873.78
2024-01-13,Books,1055.33
2024-01-13,Clothing,6003.95
2024-01-13,Food,14047.460000000001
2024-01-13,Home Essentials,4032.86
2024-01-13,Kitchen & Cooking,4090.16
2024-01-13,Small Electronics,7593.539999999999
2024-01-13,Stationery,1577.9599999999998
2024-01-13,Utensils,3818.62
2024-01-14,Utensils,4086.83
2024-01-14,Stationery,713.08
2024-01-14,Small Electronics,0.0
2024-01-14,Kitchen & Cooking,4708.21
2024-01-14,Home Essentials,878.69
2024-01-14,Clothing,3213.96
2024-01-14,Books,2057.77
2024-01-14,Food,17261.76
2024-01-15,Books,1970.41
2024-01-15,Clothing,2731.86
2024-01-15,Food,19910.71
2024-01-15,Home Essentials,4860.41
2024-01-15,Kitchen & Cooking,2161.34
2024-01-15,Small Electronics,6729.55
2024-01-15,Stationery,1933.9099999999999
2024-01-15,Utensils,2318.9700000000003
2024-01-16,Small Electronics,5182.11
2024-01-16,Utensils,3614.0899999999997
2024-01-16,Kitchen & Cooking,3932.51
2024-01-16,Stationery,1357.05
2024-01-16,Food,13786.23
2024-01-16,Clothing,9396.01
2024-01-16,Books,1760.5500000000002
2024-01-16,Home Essentials,6543.030000000001
2024-01-17,Books,1204.0
2024-01-17,Clothing,6288.650000000001
2024-01-17,Food,18084.47
2024-01-17,Home Essentials,4580.58
2024-01-17,Kitchen & Cooking,1358.88
2024-01-17,Small Electronics,3893.37
2024-01-17,Stationery,1136.3400000000001
2024-01-17,Utensils,1554.0900000000001
2024-01-18,Utensils,1301.1399999999999
2024-01-18,Stationery,2012.92
2024-01-18,Small Electronics,4499.75
2024-01-18,Kitchen & Cooking,6847.91
2024-01-18,Home Essentials,2059.63
2024-01-18,Clothing,7271.070000000001
2024-01-18,Books,379.31
2024-01-18,Food,12935.17
2024-01-19,Books,1342.01
2024-01-19,Clothing,3240.74
2024-01-19,Food,13295.85
2024-01-19,Home Essentials,4372.65
2024-01-19,Kitchen & Cooking,7338.610000000001
2024-01-19,Small Electronics,7698.8
2024-01-19,Stationery,2843.84
2024-01-19,Utensils,2932.73
2024-01-20,Utensils,2201.48
2024-01-20,Stationery,1481.3
2024-01-20,Small Electronics,1144.73
2024-01-20,Kitchen & Cooking,3292.62
2024-01-20,Food,15632.9
2024-01-20,Clothing,8926.61
2024-01-20,Books,1395.92
2024-01-20,Home Essentials,5148.17
2024-01-21,Books,470.06
2024-01-21,Clothing,5078.02
2024-01-21,Food,13993.38
2024-01-21,Home Essentials,3622.15
2024-01-21,Kitchen & Cooking,6081.1
2024-01-21,Small Electronics,2504.86
2024-01-21,Stationery,1699.48
2024-01-21,Utensils,3000.59
2024-01-22,Utensils,1655.6100000000001
2024-01-22,Stationery,1030.3400000000001
2024-01-22,Small Electronics,4736.41
2024-01-22,Kitchen & Cooking,3521.75
2024-01-22,Food,16715.06
2024-01-22,Clothing,6161.66
2024-01-22,Books,2144.76
2024-01-22,Home Essentials,2611.31
2024-01-23,Utensils,644.96
2024-01-23,Books,246.0
2024-01-23,Clothing,11146.36
2024-01-23,Food,16190.86
2024-01-23,Home Essentials,2734.66
2024-01-23,Kitchen & Cooking,4423.62
2024-01-23,Small Electronics,0.0
2024-01-23,Stationery,1238.55
2024-01-24,Stationery,1324.56
2024-01-24,Small Electronics,6176.13
2024-01-24,Utensils,815.42
2024-01-24,Kitchen & Cooking,1100.69
2024-01-24,Food,11332.41
2024-01-24,Home Essentials,3657.05
2024-01-24,Clothing,8312.630000000001
2024-01-24,Books,0.0
2024-01-25,Books,902.28
2024-01-25,Clothing,3909.75
2024-01-25,Food,14922.5
2024-01-25,Home Essentials,5972.9400000000005
2024-01-25,Kitchen & Cooking,4392.03
2024-01-25,Small Electronics,4025.88
2024-01-25,Stationery,829.65
2024-01-25,Utensils,1262.61
2024-01-26,Utensils,2590.0
2024-01-26,Stationery,830.92
2024-01-26,Small Electronics,7554.969999999999
2024-01-26,Kitchen & Cooking,1631.76
2024-01-26,Food,14765.75
2024-01-26,Clothing,9608.85
2024-01-26,Books,99.44
2024-01-26,Home Essentials,2974.37
2024-01-27,Books,2774.73
2024-01-27,Clothing,5037.16
2024-01-27,Food,15860.31
2024-01-27,Home Essentials,6151.29
2024-01-27,Kitchen & Cooking,5041.74
2024-01-27,Small Electronics,7647.86
2024-01-27,Stationery,1431.6
2024-01-27,Utensils,1729.48
2024-01-28,Small Electronics,4225.96
2024-01-28,Utensils,2556.4199999999996
2024-01-28,Stationery,1887.8700000000001
2024-01-28,Kitchen & Cooking,5239.29
2024-01-28,Books,2744.98
2024-01-28,Food,14825.42
2024-01-28,Clothing,9465.23
2024-01-28,Home Essentials,5836.05
2024-01-29,Books,960.56
2024-01-29,Clothing,4340.28
2024-01-29,Food,15789.02
2024-01-29,Home Essentials,1677.8
2024-01-29,Kitchen & Cooking,2638.1000000000004
2024-01-29,Small Electronics,2617.3900000000003
2024-01-29,Stationery,2957.92
2024-01-29,Utensils,4823.41
2024-01-30,Utensils,5058.46
2024-01-30,Stationery,1730.1000000000001
2024-01-30,Small Electronics,9637.2
2024-01-30,Kitchen & Cooking,3805.84
2024-01-30,Books,1516.23
2024-01-30,Food,15942.2
2024-01-30,Clothing,8465.34
2024-01-30,Home Essentials,2623.4700000000003
2024-01-31,Small Electronics,3189.51
2024-01-31,Utensils,2359.41
2024-01-31,Stationery,1550.48
2024-01-31,Kitchen & Cooking,680.29
2024-01-31,Home Essentials,4417.11
2024-01-31,Food,13727.41
2024-01-31,Clothing,7896.389999999999
2024-01-31,Books,2448.96
2024-02-01,Small Electronics,7495.03
2024-02-01,Stationery,1804.39
2024-02-01,Utensils,5344.67
2024-02-01,Kitchen & Cooking,2194.62
2024-02-01,Books,747.3900000000001
2024-02-01,Food,17586.2
2024-02-01,Home Essentials,3361.0299999999997
2024-02-01,Clothing,4647.67
2024-02-02,Books,1863.97
2024-02-02,Clothing,6823.03
2024-02-02,Food,9711.45
2024-02-02,Home Essentials,4944.1
2024-02-02,Kitchen & Cooking,4252.38
2024-02-02,Small Electronics,4018.0600000000004
2024-02-02,Stationery,2278.12
2024-02-02,Utensils,5313.59
2024-02-03,Clothing,10176.12
2024-02-03,Utensils,1799.1699999999998
2024-02-03,Stationery,1451.98
2024-02-03,Small Electronics,3682.64
2024-02-03,Books,2576.2400000000002
2024-02-03,Home Essentials,3323.91
2024-02-03,Food,17617.6
2024-02-03,Kitchen & Cooking,2325.95
2024-02-04,Kitchen & Cooking,1707.95
2024-02-04,Stationery,1711.6999999999998
2024-02-04,Small Electronics,3341.7499999999995
2024-02-04,Utensils,3421.47
2024-02-04,Home Essentials,2523.99
2024-02-04,Clothing,3778.7400000000002
2024-02-04,Books,2901.07
2024-02-04,Food,18456.96
2024-02-05,Stationery,1454.27
2024-02-05,Small Electronics,6921.48
2024-02-05,Kitchen & Cooking,6865.05
2024-02-05,Utensils,3593.6
2024-02-05,Food,17097.39
2024-02-05,Clothing,2784.38
2024-02-05,Books,2123.25
2024-02-05,Home Essentials,2990.55
2024-02-06,Books,833.29
2024-02-06,Clothing,5433.29
2024-02-06,Food,13152.98
2024-02-06,Home Essentials,2994.27
2024-02-06,Kitchen & Cooking,6822.04
2024-02-06,Small Electronics,2091.29
2024-02-06,Stationery,1396.15
2024-02-06,Utensils,1353.04
2024-02-07,Stationery,2429.05
2024-02-07,Utensils,1728.83
2024-02-07,Small Electronics,1595.31
2024-02-07,Kitchen & Cooking,3445.25
2024-02-07,Food,14612.73
2024-02-07,Clothing,7098.1
2024-02-07,Books,809.4300000000001
2024-02-07,Home Essentials,1935.35
2024-02-08,Utensils,3361.03
2024-02-08,Small Electronics,3740.74
2024-02-08,Stationery,1396.81
2024-02-08,Kitchen & Cooking,3541.0
2024-02-08,Books,882.34
2024-02-08,Food,15926.34
2024-02-08,Clothing,13531.22
2024-02-08,Home Essentials,4935.0199999999995
2024-02-09,Books,2058.15
2024-02-09,Clothing,5238.9400000000005
2024-02-09,Food,16043.83
2024-02-09,Home Essentials,4551.42
2024-02-09,Kitchen & Cooking,5346.98
2024-02-09,Small Electronics,4078.8900000000003
2024-02-09,Stationery,1864.6299999999999
2024-02-09,Utensils,2151.8
2024-02-10,Utensils,2867.66
2024-02-10,Stationery,2232.16
2024-02-10,Small Electronics,2105.9500000000003
2024-02-10,Kitchen & Cooking,719.48
2024-02-10,Food,16994.579999999998
2024-02-10,Clothing,4015.66
2024-02-10,Books,1552.38
2024-02-10,Home Essentials,3061.4
2024-02-11,Books,1846.09
2024-02-11,Clothing,7245.42
2024-02-11,Food,17388.39
2024-02-11,Home Essentials,3760.67
2024-02-11,Kitchen & Cooking,5095.7
2024-02-11,Small Electronics,2141.82
2024-02-11,Stationery,2180.18
2024-02-11,Utensils,3146.67
2024-02-12,Small Electronics,0.0
2024-02-12,Utensils,4917.9800000000005
2024-02-12,Stationery,924.33
2024-02-12,Kitchen & Cooking,6438.15
2024-02-12,Books,475.5
2024-02-12,Food,14418.58
2024-02-12,Clothing,4721.22
2024-02-12,Home Essentials,1915.5
2024-02-13,Books,1502.96
2024-02-13,Clothing,9030.28
2024-02-13,Food,12284.69
2024-02-13,Home Essentials,5096.35
2024-02-13,Kitchen & Cooking,1351.3200000000002
2024-02-13,Small Electronics,0.0
2024-02-13,Stationery,978.71
2024-02-13,Utensils,1468.3799999999999
2024-02-14,Utensils,4025.88
2024-02-14,Stationery,1095.72
2024-02-14,Small Electronics,3687.5800000000004
2024-02-14,Kitchen & Cooking,0.0
2024-02-14,Books,1932.05
2024-02-14,Food,15922.15
2024-02-14,Clothing,6212.2
2024-02-14,Home Essentials,6516.879999999999
2024-02-15,Small Electronics,3752.44
2024-02-15,Utensils,2836.7
2024-02-15,Stationery,2748.67
2024-02-15,Kitchen & Cooking,7755.84
2024-02-15,Books,665.0
2024-02-15,Food,17816.73
2024-02-15,Home Essentials,3668.15
2024-02-15,Clothing,8901.8
2024-02-16,Utensils,5480.76
2024-02-16,Books,1221.52
2024-02-16,Clothing,7277.21
2024-02-16,Food,11510.29
2024-02-16,Home Essentials,3247.77
2024-02-16,Kitchen & Cooking,1248.6
2024-02-16,Small Electronics,9065.63
2024-02-16,Stationery,1768.3700000000001
2024-02-17,Utensils,4115.68
2024-02-17,Stationery,2275.79
2024-02-17,Small Electronics,4626.15
2024-02-17,Kitchen & Cooking,1418.81
2024-02-17,Books,525.38
2024-02-17,Food,15217.14
2024-02-17,Clothing,3829.19
2024-02-17,Home Essentials,2883.1499999999996
2024-02-18,Small Electronics,8576.18
2024-02-18,Stationery,1666.0099999999998
2024-02-18,Utensils,1519.18
2024-02-18,Kitchen & Cooking,5198.900000000001
2024-02-18,Food,18490.98
2024-02-18,Clothing,7714.43
2024-02-18,Books,1484.63
2024-02-18,Home Essentials,5383.74
2024-02-19,Stationery,1744.15
2024-02-19,Small Electronics,4176.28
2024-02-19,Kitchen & Cooking,4655.95
2024-02-19,Utensils,3217.49
2024-02-19,Food,14698.42
2024-02-19,Clothing,5535.39
2024-02-19,Books,1283.48
2024-02-19,Home Essentials,4105.12
2024-02-20,Books,1713.64
2024-02-20,Clothing,7519.26
2024-02-20,Food,12666.07
2024-02-20,Home Essentials,7157.13
2024-02-20,Kitchen & Cooking,4686.91
2024-02-20,Small Electronics,14340.35
2024-02-20,Stationery,1763.03
2024-02-20,Utensils,1251.1599999999999
2024-02-21,Small Electronics,2276.5
2024-02-21,Utensils,2495.0
2024-02-21,Stationery,1798.99
2024-02-21,Kitchen & Cooking,1724.21
2024-02-21,Home Essentials,3344.8599999999997
2024-02-21,Food,21043.29
2024-02-21,Clothing,6620.110000000001
2024-02-21,Books,2905.51
2024-02-22,Small Electronics,3603.49
2024-02-22,Stationery,1505.87
2024-02-22,Utensils,107.37
2024-02-22,Kitchen & Cooking,0.0
2024-02-22,Books,1630.67
2024-02-22,Food,14188.88
2024-02-22,Clothing,6511.110000000001
2024-02-22,Home Essentials,4120.66
2024-02-23,Books,1705.41
2024-02-23,Clothing,5116.5599999999995
2024-02-23,Food,18960.7
2024-02-23,Home Essentials,2860.1400000000003
2024-02-23,Kitchen & Cooking,1925.25
2024-02-23,Small Electronics,5183.76
2024-02-23,Stationery,1782.29
2024-02-23,Utensils,4333.28
2024-02-24,Utensils,1118.05
2024-02-24,Stationery,2139.0299999999997
2024-02-24,Small Electronics,2073.32
2024-02-24,Kitchen & Cooking,3639.92
2024-02-24,Books,3908.5499999999997
2024-02-24,Food,16348.01
2024-02-24,Clothing,6411.14
2024-02-24,Home Essentials,3263.6
2024-02-25,Small Electronics,5572.54
2024-02-25,Utensils,3436.05
2024-02-25,Stationery,648.15
2024-02-25,Kitchen & Cooking,4952.06
2024-02-25,Home Essentials,4989.68
2024-02-25,Food,15898.76
2024-02-25,Clothing,6618.02
2024-02-25,Books,465.29
2024-02-26,Stationery,1807.62
2024-02-26,Small Electronics,6529.139999999999
2024-02-26,Kitchen & Cooking,10021.54
2024-02-26,Utensils,2406.7400000000002
2024-02-26,Food,14005.44
2024-02-26,Clothing,7109.65
2024-02-26,Books,809.3
2024-02-26,Home Essentials,4465.9800000000005
2024-02-27,Books,591.01
2024-02-27,Clothing,3779.41
2024-02-27,Food,15720.48
2024-02-27,Home Essentials,4512.63
2024-02-27,Kitchen & Cooking,572.88
2024-02-27,Small Electronics,4609.05
2024-02-27,Stationery,1131.12
2024-02-27,Utensils,4097.85
2024-02-28,Small Electronics,2853.43
2024-02-28,Stationery,1946.95
2024-02-28,Kitchen & Cooking,1370.98
2024-02-28,Utensils,4011.7400000000002
2024-02-28,Food,17027.67
2024-02-28,Clothing,1745.1999999999998
2024-02-28,Books,3046.0
2024-02-28,Home Essentials,5332.24
2024-02-29,Stationery,1601.1
2024-02-29,Small Electronics,2709.2799999999997
2024-02-29,Kitchen & Cooking,545.1
2024-02-29,Utensils,4658.29
2024-02-29,Food,14227.08
2024-02-29,Clothing,9075.119999999999
2024-02-29,Books,1862.03
2024-02-29,Home Essentials,4742.6
2024-03-01,Books,2729.15
2024-03-01,Clothing,4376.54
2024-03-01,Food,15432.220000000001
2024-03-01,Home Essentials,2104.46
2024-03-01,Kitchen & Cooking,2831.89
2024-03-01,Small Electronics,3508.61
2024-03-01,Stationery,1428.73
2024-03-01,Utensils,2934.17
2024-03-02,Small Electronics,2763.21
2024-03-02,Stationery,2258.35
2024-03-02,Kitchen & Cooking,4469.950000000001
2024-03-02,Utensils,3189.42
2024-03-02,Food,23005.37
2024-03-02,Clothing,7035.66
2024-03-02,Books,389.39
2024-03-02,Home Essentials,4653.34
2024-03-03,Books,1143.77
2024-03-03,Clothing,5131.33
2024-03-03,Food,18668.33
2024-03-03,Home Essentials,4134.3
2024-03-03,Kitchen & Cooking,4644.45
2024-03-03,Small Electronics,2529.96
2024-03-03,Stationery,3643.08
2024-03-03,Utensils,6739.02
2024-03-04,Utensils,1940.63
2024-03-04,Stationery,2261.08
2024-03-04,Small Electronics,13450.05
2024-03-04,Kitchen & Cooking,2341.48
2024-03-04,Home Essentials,6732.89
2024-03-04,Clothing,2503.4
2024-03-04,Books,685.09
2024-03-04,Food,20784.7
2024-03-05,Books,1493.48
2024-03-05,Clothing,5865.33
2024-03-05,Food,20081.15
2024-03-05,Home Essentials,2711.92
2024-03-05,Kitchen & Cooking,1253.49
2024-03-05,Small Electronics,3357.66
2024-03-05,Stationery,1491.19
2024-03-05,Utensils,3283.75
2024-03-06,Small Electronics,0.0
2024-03-06,Stationery,2977.55
2024-03-06,Kitchen & Cooking,313.68
2024-03-06,Utensils,2601.49
2024-03-06,Food,13818.75
2024-03-06,Books,1065.8200000000002
2024-03-06,Home Essentials,2757.15
2024-03-06,Clothing,4062.23
2024-03-07,Books,1984.0900000000001
2024-03-07,Clothing,7083.48
2024-03-07,Food,15140.86
2024-03-07,Home Essentials,4252.9
2024-03-07,Kitchen & Cooking,3436.24
2024-03-07,Small Electronics,5817.22
2024-03-07,Stationery,2340.76
2024-03-07,Utensils,3270.82
2024-03-08,Small Electronics,2711.25
2024-03-08,Utensils,1682.69
2024-03-08,Stationery,567.64
2024-03-08,Kitchen & Cooking,2393.87
2024-03-08,Books,1627.3400000000001
2024-03-08,Food,18108.510000000002
2024-03-08,Clothing,3640.88
2024-03-08,Home Essentials,3566.41
2024-03-09,Small Electronics,7324.46
2024-03-09,Stationery,1133.6
2024-03-09,Kitchen & Cooking,7334.139999999999
2024-03-09,Utensils,1847.3600000000001
2024-03-09,Food,20714.07
2024-03-09,Clothing,13894.720000000001
2024-03-09,Books,1798.69
2024-03-09,Home Essentials,5882.74
2024-03-10,Utensils,3104.46
2024-03-10,Stationery,1884.39
2024-03-10,Small Electronics,493.91
2024-03-10,Kitchen & Cooking,6584.360000000001
2024-03-10,Clothing,4074.29
2024-03-10,Food,21380.77
2024-03-10,Books,867.42
2024-03-10,Home Essentials,3725.55
2024-03-11,Books,1579.74
2024-03-11,Clothing,6204.81
2024-03-11,Food,20139.93
2024-03-11,Home Essentials,4726.82
2024-03-11,Kitchen & Cooking,5368.53
2024-03-11,Small Electronics,4005.34
2024-03-11,Stationery,2200.35
2024-03-11,Utensils,3837.13
2024-03-12,Utensils,3126.39
2024-03-12,Stationery,1048.46
2024-03-12,Small Electronics,10745.18
2024-03-12,Kitchen & Cooking,7225.87
2024-03-12,Books,1414.74
2024-03-12,Food,16553.19
2024-03-12,Clothing,5944.36
2024-03-12,Home Essentials,2416.06
2024-03-13,Kitchen & Cooking,192.34
2024-03-13,Stationery,1618.27
2024-03-13,Small Electronics,1208.53
2024-03-13,Utensils,2174.91
2024-03-13,Home Essentials,2922.64
2024-03-13,Clothing,8497.11
2024-03-13,Books,719.71
2024-03-13,Food,19298.6
2024-03-14,Stationery,967.3299999999999
2024-03-14,Small Electronics,867.2099999999999
2024-03-14,Kitchen & Cooking,4607.86
2024-03-14,Utensils,2155.39
2024-03-14,Food,19249.6
2024-03-14,Clothing,5772.67
2024-03-14,Books,1136.75
2024-03-14,Home Essentials,2263.05
2024-03-15,Books,982.5699999999999
2024-03-15,Clothing,7278.94
2024-03-15,Food,12878.52
2024-03-15,Home Essentials,3836.9
2024-03-15,Kitchen & Cooking,1885.02
2024-03-15,Small Electronics,365.19
2024-03-15,Stationery,1009.38
2024-03-15,Utensils,987.39
2024-03-16,Small Electronics,7648.36
2024-03-16,Stationery,1243.73
2024-03-16,Kitchen & Cooking,1329.27
2024-03-16,Utensils,2471.42
2024-03-16,Food,14914.3
2024-03-16,Clothing,6947.200000000001
2024-03-16,Books,1256.8400000000001
2024-03-16,Home Essentials,6336.45
2024-03-17,Books,3491.0600000000004
2024-03-17,Clothing,3419.6499999999996
2024-03-17,Food,15811.34
2024-03-17,Home Essentials,4509.6
2024-03-17,Kitchen & Cooking,2703.02
2024-03-17,Small Electronics,11399.029999999999
2024-03-17,Stationery,1250.07
2024-03-17,Utensils,886.56
2024-03-18,Utensils,6622.32
2024-03-18,Stationery,2312.77
2024-03-18,Small Electronics,0.0
2024-03-18,Kitchen & Cooking,8650.35
2024-03-18,Home Essentials,7498.12
2024-03-18,Clothing,6408.0
2024-03-18,Books,865.3800000000001
2024-03-18,Food,15949.89
2024-03-19,Books,1662.33
2024-03-19,Clothing,6081.84
2024-03-19,Food,16390.51
2024-03-19,Home Essentials,4014.25
2024-03-19,Kitchen & Cooking,0.0
2024-03-19,Small Electronics,4335.51
2024-03-19,Stationery,1400.07
2024-03-19,Utensils,3282.12
2024-03-20,Small Electronics,5369.59
2024-03-20,Stationery,2463.09
2024-03-20,Kitchen & Cooking,5458.639999999999
2024-03-20,Utensils,3878.23
2024-03-20,Food,12762.24
2024-03-20,Clothing,5959.9400000000005
2024-03-20,Books,2391.3900000000003
2024-03-20,Home Essentials,4888.71
2024-03-21,Utensils,6294.78
2024-03-21,Stationery,1891.46
2024-03-21,Small Electronics,6642.36
2024-03-21,Kitchen & Cooking,4425.93
2024-03-21,Food,12208.56
2024-03-21,Clothing,2989.99
2024-03-21,Home Essentials,5344.86
2024-03-21,Books,307.87
2024-03-22,Books,1222.64
2024-03-22,Clothing,7624.150000000001
2024-03-22,Food,18287.03
2024-03-22,Home Essentials,2121.88
2024-03-22,Kitchen & Cooking,3678.66
2024-03-22,Small Electronics,731.97
2024-03-22,Stationery,1388.6000000000001
2024-03-22,Utensils,1152.28
2024-03-23,Utensils,4389.01
2024-03-23,Stationery,1668.5
2024-03-23,Kitchen & Cooking,3363.2
2024-03-23,Small Electronics,11931.33
2024-03-23,Food,15353.66
2024-03-23,Clothing,5545.15
2024-03-23,Books,353.04
2024-03-23,Home Essentials,3272.14
2024-03-24,Books,2605.42
2024-03-24,Clothing,6858.4400000000005
2024-03-24,Food,19524.19
2024-03-24,Home Essentials,4046.04
2024-03-24,Kitchen & Cooking,1843.73
2024-03-24,Small Electronics,3322.74
2024-03-24,Stationery,2592.7299999999996
2024-03-24,Utensils,5105.34
2024-03-25,Small Electronics,5239.22
2024-03-25,Utensils,3910.62
2024-03-25,Stationery,932.02
2024-03-25,Kitchen & Cooking,848.06
2024-03-25,Books,965.58
2024-03-25,Food,15549.25
2024-03-25,Clothing,5370.49
2024-03-25,Home Essentials,3845.81
2024-03-26,Stationery,1981.39
2024-03-26,Small Electronics,6392.74
2024-03-26,Kitchen & Cooking,4026.46
2024-03-26,Utensils,3004.67
2024-03-26,Food,14975.08
2024-03-26,Clothing,4005.45
2024-03-26,Books,1155.5500000000002
2024-03-26,Home Essentials,1730.92
2024-03-27,Books,2520.8
2024-03-27,Clothing,5293.76
2024-03-27,Food,19398.95
2024-03-27,Home Essentials,2635.23
2024-03-27,Kitchen & Cooking,3462.56
2024-03-27,Small Electronics,1085.05
2024-03-27,Stationery,1459.77
2024-03-27,Utensils,1244.3
2024-03-28,Stationery,2645.67
2024-03-28,Utensils,2428.0
2024-03-28,Small Electronics,4661.209999999999
2024-03-28,Kitchen & Cooking,5125.47
2024-03-28,Food,14977.380000000001
2024-03-28,Clothing,2446.79
2024-03-28,Books,869.04
2024-03-28,Home Essentials,5409.780000000001
2024-03-29,Utensils,6131.45
2024-03-29,Stationery,751.4399999999999
